event_id,is_anomaly,anomaly_type,severity,explanation
EVT006827,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000897,false,,,
EVT000822_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003071,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000795,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005083,false,,,
EVT004900,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002431,false,,,
EVT005673,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004174,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002525,false,,,
EVT002161,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004063,false,,,
EVT000296,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003223,false,,,
EVT005066,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001970,false,,,
EVT004520,false,,,
EVT006335,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003484,false,,,
EVT004079,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005734,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004611,false,,,
EVT000397,false,,,
EVT002873,false,,,
EVT000271,false,,,
EVT000282,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001935,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005625,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001351,false,,,
EVT000932,false,,,
EVT004566,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000376,false,,,
EVT000810,false,,,
EVT007065,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT004358,false,,,
EVT002168,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006649,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001260,false,,,
EVT004133,false,,,
EVT007281,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004992,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000522,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007269,false,,,
EVT000220,false,,,
EVT000129,false,,,
EVT006254,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT003061,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004389,false,,,
EVT004270,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000229,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002004,false,,,
EVT003169,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT003972,false,,,
EVT002128,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006197,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004052,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001022,false,,,
EVT001149,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005219,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004962,false,,,
EVT002497,false,,,
EVT001551,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001440_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000124,false,,,
EVT004325,false,,,
EVT007474,false,,,
EVT000704,false,,,
EVT001676,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000552,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005439,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005013,false,,,
EVT003649,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT004481,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004602,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003462,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006771,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004608,false,,,
EVT001452,false,,,
EVT004263,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003642,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001777,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003731,false,,,
EVT003141,false,,,
EVT004553,false,,,
EVT002776,false,,,
EVT004019,false,,,
EVT001324,false,,,
EVT004395,false,,,
EVT004312,false,,,
EVT003083,false,,,
EVT001182,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005004,false,,,
EVT006833,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004710,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005861,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000815,false,,,
EVT005557,false,,,
EVT006578,false,,,
EVT005521,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001587,false,,,
EVT001429,false,,,
EVT000076,false,,,
EVT003952,false,,,
EVT006902,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005411,false,,,
EVT000885,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003674,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004565,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003251,false,,,
EVT004573,false,,,
EVT004146,false,,,
EVT006682,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT007412,false,,,
EVT006078,false,,,
EVT002531,false,,,
EVT004809,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000497,false,,,
EVT001089,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006901,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003067,false,,,
EVT006181,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004400,false,,,
EVT006388,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002789,false,,,
EVT006803,false,,,
EVT005435,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001193,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000710,false,,,
EVT005971,false,,,
EVT005337_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001662,false,,,
EVT002177,false,,,
EVT006116,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004074,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000457,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002550,false,,,
EVT007464,false,,,
EVT006707,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006599,false,,,
EVT007053,false,,,
EVT006023,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006478,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004819,false,,,
EVT002152,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT007292,false,,,
EVT003145,false,,,
EVT003405,false,,,
EVT005438,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000421,false,,,
EVT007200,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000147,false,,,
EVT005917,false,,,
EVT000903,false,,,
EVT000106,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000519,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005495,false,,,
EVT006512,false,,,
EVT004138,false,,,
EVT002451,false,,,
EVT007264,false,,,
EVT001028,false,,,
EVT002312,false,,,
EVT003967,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002730,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000915,false,,,
EVT004077,false,,,
EVT000715,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006846,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001946,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002269_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001825,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005558,false,,,
EVT005529,false,,,
EVT004456,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT007262,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000667,false,,,
EVT001471,false,,,
EVT006146,false,,,
EVT004371,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004478,false,,,
EVT004476,false,,,
EVT005781,false,,,
EVT000692,false,,,
EVT001065,false,,,
EVT003026,false,,,
EVT004336,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002367,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002143,false,,,
EVT001181,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001529,false,,,
EVT003466,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT002891,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001254,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007279,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001954,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004445,false,,,
EVT005234,false,,,
EVT003046_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002480,false,,,
EVT001968,false,,,
EVT005157,false,,,
EVT000738,false,,,
EVT002848,false,,,
EVT004245,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT_ONCALL_004369,false,,,
EVT002171,false,,,
EVT001736,false,,,
EVT004480,false,,,
EVT002278,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006067,false,,,
EVT004648,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005958,false,,,
EVT002740,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002044,false,,,
EVT001142,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT007166,false,,,
EVT005405,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004194,false,,,
EVT004289,false,,,
EVT006625,false,,,
EVT005934,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001393,false,,,
EVT005240,false,,,
EVT007257,false,,,
EVT000824,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT006602,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006954,false,,,
EVT004649,false,,,
EVT006674,false,,,
EVT000074,false,,,
EVT004892,false,,,
EVT007390,false,,,
EVT002807,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007313,false,,,
EVT_ONCALL_001919,false,,,
EVT001419,false,,,
EVT004546_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003301,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000311,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003394,false,,,
EVT003951,false,,,
EVT000155,false,,,
EVT000998,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006546,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000338,false,,,
EVT005556,false,,,
EVT004815,false,,,
EVT006061,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT007361,false,,,
EVT004660,false,,,
EVT006420,false,,,
EVT006080,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT_ONCALL_007283,false,,,
EVT002239,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001294,false,,,
EVT002298,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002845,false,,,
EVT_ONCALL_003857,false,,,
EVT_ONCALL_007419,false,,,
EVT003564_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002233_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003450,false,,,
EVT002439,false,,,
EVT005479,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002227,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000000,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT004370,false,,,
EVT005822,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003430,false,,,
EVT006407,false,,,
EVT001877,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004101,false,,,
EVT004979,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005911,false,,,
EVT001044,false,,,
EVT002813,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002874,false,,,
EVT006008,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003168,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT007327,false,,,
EVT002017,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006362_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002141,false,,,
EVT003976,false,,,
EVT000440,false,,,
EVT003602,false,,,
EVT005290,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000996,false,,,
EVT004378,false,,,
EVT001846,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT003905,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000088,false,,,
EVT005548,false,,,
EVT003265,false,,,
EVT002748,false,,,
EVT007212,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005226,false,,,
EVT005666,false,,,
EVT001624,false,,,
EVT006483,false,,,
EVT005582,false,,,
EVT007174,false,,,
EVT003093,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001438,false,,,
EVT004920,false,,,
EVT003508,false,,,
EVT007012,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001789_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005434,false,,,
EVT002222,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003638,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002534,false,,,
EVT003123,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005163,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005245,false,,,
EVT001163,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005099,false,,,
EVT002203,false,,,
EVT000012,false,,,
EVT006084,false,,,
EVT007137,false,,,
EVT006917,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006949,false,,,
EVT006659,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000410,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003210,false,,,
EVT007476,false,,,
EVT007268,false,,,
EVT002011,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001963,false,,,
EVT000137_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002818,false,,,
EVT003220,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002689,false,,,
EVT004584,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001029,false,,,
EVT003098,false,,,
EVT003305,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000798,false,,,
EVT005850,false,,,
EVT007484,false,,,
EVT004753,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002611,false,,,
EVT001469,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002833,false,,,
EVT007326,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003573,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003052,false,,,
EVT002268,false,,,
EVT001124,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000011,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001765,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002489,false,,,
EVT004485,false,,,
EVT005063,false,,,
EVT006452,false,,,
EVT000966,false,,,
EVT006459,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006998,false,,,
EVT005295,false,,,
EVT000945,false,,,
EVT005476,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002218,false,,,
EVT001864,false,,,
EVT003582,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006817,false,,,
EVT002204,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001081_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004410,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000685,false,,,
EVT007064,false,,,
EVT000145,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003998,false,,,
EVT006104,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005067,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000645,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT006233,false,,,
EVT001287,false,,,
EVT004466,false,,,
EVT001610,false,,,
EVT002077,false,,,
EVT002992,false,,,
EVT006788,false,,,
EVT006486,false,,,
EVT006655,false,,,
EVT006460,false,,,
EVT001391,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005039,false,,,
EVT002047,false,,,
EVT006434,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004846,false,,,
EVT004173,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006908,false,,,
EVT004117,false,,,
EVT004463,false,,,
EVT001774,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003370,false,,,
EVT007059,false,,,
EVT001425,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005647,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004439,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000486,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT007128,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000695,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT005211,false,,,
EVT002235,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004964,true,unusual_resource,HIGH,Anomalous event: unusual_resource
