event_id,user_id,username,department,job_title,resource,action,timestamp,source_ip,location,success,is_anomaly,anomaly_type
EVT001038,U00185,user_0185,Customer Support,Support Manager,vpn_gateway,admin,2025-04-19T19:25:01Z,220.117.147.134,"London, UK",false,false,
EVT004507,U00000,user_0000,Finance,CFO,source_code_repo,admin,2025-09-10T07:02:33Z,122.149.176.56,"Toronto, CA",true,false,
EVT002183,U00453,user_0453,Product,Associate PM,monitoring_system,write,2025-06-30T03:45:52Z,204.40.216.133,"New York, US",true,false,
EVT003568,U00115,user_0115,Finance,Financial Analyst,source_code_repo,write,2026-03-06T15:12:35Z,185.224.13.210,"Berlin, DE",true,true,unusual_time
EVT002863,U00311,user_0311,Customer Support,Support Team Lead,employee_portal,download,2025-09-04T09:39:48Z,139.129.139.179,"Berlin, DE",true,false,
EVT003804,U00058,user_0058,IT,Systems Administrator,file_storage,admin,2025-07-01T13:13:01Z,221.164.164.177,"Sao Paulo, BR",true,true,impossible_travel
EVT003456,U00136,user_0136,Legal,Paralegal,ci_cd_pipeline,delete,2025-11-06T03:33:07Z,76.175.69.248,"Toronto, CA",true,true,privilege_escalation
EVT000119,U00331,user_0331,Marketing,Brand Manager,test_environment,write,2025-05-19T03:06:44Z,207.201.148.126,"Sao Paulo, BR",true,false,
EVT006099,U00270,user_0270,Customer Support,Senior Support Agent,financial_ledger,admin,2025-10-12T01:32:01Z,206.218.156.174,"Singapore, SG",true,false,
EVT004714,U00033,user_0033,Product,Associate PM,staging_environment,read,2025-04-06T04:10:04Z,27.92.33.66,"London, UK",false,true,privilege_escalation
EVT005262,U00484,user_0484,Sales,Sales Manager,email_server,download,2026-02-21T13:26:36Z,18.133.223.126,"London, UK",true,false,
EVT005724,U00119,user_0119,Product,Senior PM,staging_environment,read,2025-11-14T13:43:21Z,69.206.1.2,"Tokyo, JP",true,false,
EVT001190,U00296,user_0296,Marketing,Brand Manager,backup_system,execute,2025-07-01T00:13:23Z,168.98.155.192,"New York, US",true,false,
EVT002999,U00006,user_0006,Product,Product Manager,ci_cd_pipeline,delete,2025-10-21T14:58:09Z,181.201.152.194,"Singapore, SG",true,false,
EVT007460,U00029,svc_abused_0029,Finance,Financial Analyst,sales_crm,write,2025-10-20T03:15:48Z,209.121.177.181,"Mumbai, IN",true,false,
EVT005950,U00396,user_0396,Legal,CLO,dns_server,read,2026-04-12T15:05:08Z,155.214.70.245,"Tokyo, JP",false,false,
EVT005123,U00476,user_0476,IT,Security Analyst,payment_processor,download,2025-09-19T15:20:13Z,166.165.59.3,"Berlin, DE",true,true,privilege_escalation
EVT002087,U00457,user_0457,Marketing,Growth Lead,test_environment,delete,2026-02-27T15:16:30Z,164.80.40.72,"Singapore, SG",true,true,unusual_location
EVT001431,U00089,user_0089,HR,CHRO,source_code_repo,download,2025-05-26T19:31:58Z,169.8.148.183,"Singapore, SG",true,false,
EVT005337,U00229,user_0229,Legal,Paralegal,production_database,download,2025-07-30T11:53:52Z,50.4.255.157,"Sydney, AU",true,true,impossible_travel
EVT003815,U00120,user_0120,Legal,Compliance Officer,ci_cd_pipeline,read,2025-12-01T15:10:43Z,75.76.213.68,"Sydney, AU",false,true,unusual_time
EVT001792,U00037,user_0037,IT,IT Support,employee_portal,download,2026-03-17T20:55:17Z,103.228.56.57,"Sao Paulo, BR",true,false,
EVT007248,U00117,user_0117,Product,CPO,test_environment,execute,2026-02-12T11:19:29Z,30.116.119.7,"Singapore, SG",true,false,
EVT006089,U00142,user_0142,Product,Product Manager,backup_system,admin,2025-08-29T23:41:26Z,68.208.97.163,"Paris, FR",true,false,
EVT001130,U00322,user_0322,Legal,Paralegal,customer_data_warehouse,admin,2025-06-30T16:18:45Z,33.127.67.167,"New York, US",true,false,
EVT006530,U00175,user_0175,Operations,COO,monitoring_system,admin,2026-04-10T20:18:01Z,137.202.100.66,"Sao Paulo, BR",true,true,excessive_access
EVT007131,U00168,user_0168,HR,CHRO,test_environment,write,2025-07-09T01:16:28Z,110.86.207.180,"Sydney, AU",false,true,unusual_resource
EVT005580,U00468,user_0468,Customer Support,CSO,security_incident_tracker,download,2025-11-08T15:31:53Z,200.46.110.240,"Tokyo, JP",true,false,
EVT000944,U00308,user_0308,Operations,COO,hr_information_system,read,2025-08-05T01:09:14Z,15.91.197.38,"Paris, FR",true,true,unusual_time
EVT004808,U00476,user_0476,IT,Systems Administrator,test_environment,write,2026-02-28T12:05:41Z,52.39.133.211,"Paris, FR",true,false,
EVT001783,U00371,user_0371,Sales,Account Executive,file_storage,admin,2025-05-30T20:23:24Z,174.34.149.2,"London, UK",false,false,
EVT004333,U00060,user_0060,Product,Director of Product,sales_crm,write,2026-01-26T23:28:39Z,60.128.227.40,"New York, US",false,false,
EVT002821,U00264,user_0264,Operations,Supply Chain Lead,ci_cd_pipeline,delete,2026-01-11T16:52:56Z,64.197.74.165,"Singapore, SG",true,false,
EVT006540,U00457,user_0457,Marketing,SEO Specialist,file_storage,delete,2026-03-29T01:22:17Z,81.155.241.6,"Toronto, CA",true,true,privilege_escalation
EVT007188,U00156,user_0156,Operations,Ops Manager,security_incident_tracker,execute,2025-06-22T14:04:17Z,25.202.201.120,"Singapore, SG",true,true,unusual_time
EVT000406,U00087,user_0087,Finance,CFO,employee_portal,read,2025-06-11T19:07:17Z,63.251.40.140,"Mumbai, IN",true,false,
EVT004755,U00319,user_0319,Product,Senior PM,production_database,execute,2025-09-07T11:57:40Z,21.164.253.81,"New York, US",false,false,
EVT001746,U00263,user_0263,HR,Benefits Specialist,load_balancer,read,2026-02-05T08:49:14Z,124.49.89.120,"London, UK",true,false,
EVT001682,U00393,user_0393,Finance,CFO,file_storage,download,2025-04-23T08:49:59Z,77.126.132.136,"Paris, FR",true,false,
EVT003728,U00343,user_0343,Legal,General Counsel,monitoring_system,write,2026-02-05T16:13:40Z,21.159.67.72,"London, UK",false,false,
EVT000390,U00070,user_0070,HR,Recruiter,file_storage,execute,2026-01-30T07:49:22Z,143.164.164.166,"Toronto, CA",true,false,
EVT001672,U00052,user_0052,Operations,COO,employee_portal,delete,2025-05-21T03:17:55Z,149.159.16.93,"Sydney, AU",true,false,
EVT006454,U00015,user_0015,Sales,Account Executive,test_environment,delete,2025-06-30T22:27:18Z,127.139.110.167,"Singapore, SG",false,true,impossible_travel
EVT007385,U00414,user_0414,Finance,Senior Accountant,customer_data_warehouse,write,2025-10-10T03:01:25Z,109.93.247.171,"Berlin, DE",true,false,
EVT006092,U00481,user_0481,Operations,Ops Manager,vpn_gateway,download,2025-04-22T10:01:06Z,221.83.165.146,"London, UK",true,true,impossible_travel
EVT003479,U00409,user_0409,Operations,COO,load_balancer,delete,2026-03-21T13:48:05Z,66.58.75.197,"Toronto, CA",true,false,
EVT007489,U00174,user_0174,Product,Senior PM,staging_environment,write,2025-07-22T15:07:30Z,211.92.73.228,"Sao Paulo, BR",true,false,
EVT000396,U00324,user_0324,Engineering,Senior Engineer,audit_logs,delete,2025-11-05T14:40:47Z,84.115.247.25,"Sao Paulo, BR",true,true,unusual_time
EVT004303,U00286,user_0286,Operations,Ops Manager,financial_ledger,download,2025-12-23T16:12:32Z,79.186.213.44,"New York, US",true,false,
EVT004029,U00242,svc_abused_0242,Finance,CFO,monitoring_system,execute,2025-06-30T23:20:48Z,19.30.12.15,"Singapore, SG",true,true,excessive_access
EVT002308,U00055,svc_abused_0055,Finance,Financial Analyst,staging_environment,delete,2025-04-10T14:21:52Z,114.83.176.161,"Paris, FR",true,false,
EVT001911,U00381,user_0381,Engineering,Software Engineer,customer_data_warehouse,execute,2025-07-25T18:56:25Z,9.230.107.163,"New York, US",true,false,
EVT004267,U00383,user_0383,Marketing,Brand Manager,source_code_repo,download,2026-04-03T00:07:00Z,140.176.147.23,"New York, US",true,false,
EVT007054,U00496,user_0496,Customer Support,Support Agent,email_server,delete,2026-03-23T15:04:25Z,21.175.187.75,"Berlin, DE",true,true,unusual_time
EVT003058,U00172,user_0172,Operations,Supply Chain Lead,financial_ledger,admin,2025-06-24T16:50:39Z,194.148.65.255,"Paris, FR",true,true,privilege_escalation
EVT002559,U00023,user_0023,Engineering,Software Engineer,customer_data_warehouse,write,2025-07-10T17:15:16Z,57.143.210.232,"Sydney, AU",true,false,
EVT006700,U00411,svc_0411,Sales,Sales Director,ci_cd_pipeline,write,2026-02-22T14:25:42Z,47.15.133.120,"Sao Paulo, BR",false,true,unusual_resource
EVT004838,U00104,svc_0104,IT,CISO,file_storage,delete,2026-02-14T14:09:12Z,215.165.243.10,"New York, US",true,false,
EVT003203,U00012,user_0012,Finance,CFO,test_environment,write,2025-04-11T21:04:56Z,161.214.53.249,"Sao Paulo, BR",true,false,
EVT003873,U00120,user_0120,Legal,Paralegal,backup_system,execute,2026-03-29T23:14:52Z,78.40.216.88,"Sydney, AU",true,true,privilege_escalation
EVT003673,U00046,user_0046,Customer Support,Support Manager,production_database,download,2025-10-01T01:41:04Z,34.236.127.87,"Singapore, SG",true,true,impossible_travel
EVT005032,U00081,user_0081,Product,Product Manager,backup_system,admin,2025-04-26T11:17:21Z,12.209.205.184,"Toronto, CA",false,false,
EVT005381,U00494,user_0494,Engineering,Engineering Manager,customer_data_warehouse,write,2025-05-27T06:12:36Z,146.87.106.79,"Mumbai, IN",true,true,excessive_access
EVT006139,U00154,user_0154,Customer Support,Support Manager,hr_information_system,write,2025-06-16T04:53:21Z,68.186.25.134,"New York, US",true,false,
EVT005977,U00064,user_0064,Sales,Sales Manager,customer_data_warehouse,execute,2025-08-04T06:01:15Z,51.81.107.2,"Singapore, SG",true,false,
EVT000467,U00358,user_0358,Engineering,Engineering Manager,production_database,read,2026-04-25T02:30:58Z,23.170.121.3,"Singapore, SG",true,false,
EVT002042,U00478,user_0478,IT,CISO,file_storage,delete,2026-03-21T16:26:17Z,203.159.228.243,"Berlin, DE",true,false,
EVT000556,U00257,user_0257,Sales,Sales Director,test_environment,download,2025-10-28T06:00:36Z,189.48.150.113,"Mumbai, IN",true,true,unusual_time
EVT000072,U00495,user_0495,Legal,Corporate Counsel,hr_information_system,delete,2025-06-19T20:24:49Z,52.176.205.55,"Paris, FR",false,true,unusual_time
EVT004214,U00400,svc_abused_0400,Legal,General Counsel,hr_information_system,write,2026-03-02T00:29:22Z,117.96.88.213,"Sydney, AU",false,false,
EVT001426,U00134,user_0134,Product,Director of Product,hr_information_system,execute,2025-05-30T08:29:02Z,143.53.10.198,"London, UK",true,false,
EVT003918,U00327,user_0327,Customer Support,CSO,production_database,download,2025-07-26T13:26:32Z,71.54.155.191,"Tokyo, JP",true,true,unusual_resource
EVT007112,U00076,user_0076,Sales,Account Executive,security_incident_tracker,write,2025-06-18T23:43:29Z,6.225.228.104,"Singapore, SG",true,true,unusual_location
EVT005076,U00409,user_0409,Operations,Ops Analyst,backup_system,execute,2025-04-06T06:14:02Z,4.212.46.20,"Singapore, SG",true,false,
EVT004614,U00338,user_0338,Marketing,Marketing Coordinator,hr_information_system,read,2025-07-21T09:03:03Z,183.218.25.25,"Sydney, AU",true,true,excessive_access
EVT003601,U00382,user_0382,Engineering,Software Engineer,customer_data_warehouse,read,2026-03-11T02:00:26Z,88.134.85.225,"London, UK",true,false,
EVT000935,U00418,user_0418,Sales,Sales Rep,source_code_repo,download,2025-12-17T16:06:25Z,144.90.55.235,"Berlin, DE",true,true,privilege_escalation
EVT001564,U00083,user_0083,Finance,Financial Analyst,audit_logs,delete,2025-10-26T17:04:51Z,114.151.96.74,"Sydney, AU",false,true,unusual_resource
EVT005148,U00394,user_0394,Finance,Senior Accountant,test_environment,admin,2026-04-17T23:25:14Z,53.68.16.233,"Mumbai, IN",true,false,
EVT006317,U00482,user_0482,HR,Benefits Specialist,security_incident_tracker,execute,2025-12-07T20:24:12Z,46.118.1.200,"London, UK",true,false,
EVT005113,U00455,svc_0455,Finance,Finance Manager,backup_system,admin,2025-10-30T09:30:42Z,7.200.109.152,"Toronto, CA",false,true,excessive_access
EVT005729,U00498,user_0498,Engineering,Senior Engineer,load_balancer,read,2025-08-24T20:47:02Z,163.91.196.158,"Sydney, AU",true,false,
EVT007364,U00003,user_0003,Product,Senior PM,sales_crm,write,2026-03-24T15:19:14Z,63.147.161.73,"Toronto, CA",true,false,
EVT004003,U00196,svc_0196,Engineering,Senior Engineer,hr_information_system,write,2025-07-24T22:36:18Z,157.13.150.12,"New York, US",false,false,
EVT001649,U00274,user_0274,Engineering,Software Engineer,monitoring_system,download,2025-05-15T16:57:53Z,64.54.178.248,"Berlin, DE",true,false,
EVT006476,U00432,svc_abused_0432,Marketing,Marketing Coordinator,backup_system,execute,2025-08-10T20:26:57Z,137.79.51.5,"Paris, FR",true,true,impossible_travel
EVT000232,U00210,user_0210,Engineering,Software Engineer,hr_information_system,delete,2025-11-02T21:27:00Z,11.252.158.14,"Berlin, DE",true,false,
EVT003836,U00238,user_0238,Marketing,Marketing Coordinator,payment_processor,admin,2025-11-25T01:14:22Z,186.23.14.40,"Mumbai, IN",true,true,unusual_location
EVT002562,U00261,user_0261,Legal,Compliance Officer,file_storage,execute,2026-04-25T22:59:21Z,183.232.170.37,"London, UK",true,false,
EVT001827,U00480,user_0480,Marketing,Growth Lead,audit_logs,read,2026-01-19T10:36:45Z,108.199.58.13,"London, UK",false,false,
EVT002756,U00264,user_0264,Operations,Supply Chain Lead,ci_cd_pipeline,download,2025-08-04T00:47:28Z,34.189.215.184,"Berlin, DE",true,false,
EVT003262,U00416,user_0416,Operations,Supply Chain Lead,audit_logs,write,2026-01-21T17:18:36Z,78.108.9.15,"Paris, FR",true,true,impossible_travel
EVT000144,U00283,svc_abused_0283,Customer Support,CSO,ci_cd_pipeline,delete,2025-06-17T10:36:38Z,221.181.228.218,"New York, US",true,false,
EVT005806,U00109,user_0109,Marketing,Growth Lead,load_balancer,execute,2025-04-25T21:06:18Z,199.105.134.95,"Berlin, DE",true,false,
EVT003386,U00362,user_0362,Customer Support,Support Team Lead,security_incident_tracker,read,2026-02-18T23:49:13Z,40.140.45.218,"Tokyo, JP",true,false,
EVT005805,U00059,user_0059,HR,HR Manager,financial_ledger,download,2026-03-27T15:29:05Z,99.167.220.31,"London, UK",true,true,unusual_resource
EVT001933,U00061,user_0061,Customer Support,Senior Support Agent,source_code_repo,admin,2025-10-03T09:07:54Z,138.3.103.85,"Toronto, CA",false,false,
EVT001822,U00485,user_0485,HR,Benefits Specialist,vpn_gateway,download,2025-10-11T12:01:23Z,74.91.226.88,"Berlin, DE",true,false,
EVT003127,U00442,svc_abused_0442,Legal,General Counsel,dns_server,admin,2025-09-23T00:32:57Z,126.192.77.58,"London, UK",true,false,
EVT007008,U00357,user_0357,Legal,Corporate Counsel,monitoring_system,delete,2026-03-13T09:13:53Z,47.147.5.203,"Sydney, AU",true,true,unusual_time
EVT006791,U00134,user_0134,Product,CPO,staging_environment,read,2025-06-19T11:59:04Z,136.75.10.160,"Sao Paulo, BR",true,false,
EVT004186,U00388,user_0388,IT,IT Support,staging_environment,admin,2025-11-24T12:18:37Z,171.220.123.242,"London, UK",true,true,unusual_resource
EVT003564,U00273,user_0273,Sales,CRO,monitoring_system,admin,2026-01-18T03:53:11Z,24.160.243.223,"London, UK",true,true,impossible_travel
EVT004157,U00081,user_0081,Product,CPO,staging_environment,delete,2025-12-30T18:32:04Z,167.31.86.119,"Sao Paulo, BR",false,true,privilege_escalation
EVT005512,U00146,user_0146,Legal,Paralegal,security_incident_tracker,admin,2025-12-09T14:35:22Z,60.136.93.66,"Mumbai, IN",true,false,
EVT002432,U00398,user_0398,Operations,Ops Analyst,hr_information_system,download,2025-11-22T19:23:09Z,176.196.153.37,"Mumbai, IN",false,false,
EVT006629,U00117,user_0117,Product,Associate PM,ci_cd_pipeline,read,2025-07-18T03:56:57Z,135.226.105.78,"Sydney, AU",true,false,
EVT005952,U00172,user_0172,Operations,COO,dns_server,admin,2025-05-12T03:08:31Z,157.48.70.123,"Tokyo, JP",true,false,
EVT003096,U00388,user_0388,IT,Network Engineer,dns_server,download,2026-04-25T11:19:11Z,5.184.75.218,"New York, US",false,false,
EVT000730,U00221,user_0221,IT,IT Support,file_storage,download,2026-01-27T00:40:24Z,159.213.213.153,"Paris, FR",true,true,excessive_access
EVT001024,U00109,user_0109,Marketing,Brand Manager,hr_information_system,write,2025-06-20T08:50:48Z,96.204.204.248,"Toronto, CA",true,true,unusual_resource
EVT005688,U00159,user_0159,Product,Associate PM,production_database,read,2025-12-15T03:10:24Z,158.166.172.83,"New York, US",true,false,
EVT002696,U00456,user_0456,Operations,COO,dns_server,delete,2026-01-07T23:28:00Z,21.11.174.124,"Sao Paulo, BR",true,false,
EVT004409,U00244,user_0244,HR,CHRO,sales_crm,write,2025-04-14T06:53:09Z,100.73.33.164,"New York, US",true,false,
EVT006927,U00418,user_0418,Sales,Account Executive,payment_processor,execute,2025-12-18T21:20:06Z,15.28.15.244,"Toronto, CA",true,false,
EVT004453,U00196,svc_0196,Engineering,DevOps Engineer,security_incident_tracker,admin,2025-11-30T18:10:10Z,82.101.65.113,"Berlin, DE",true,false,
EVT000906,U00280,user_0280,Product,Associate PM,financial_ledger,execute,2026-02-26T09:24:17Z,120.156.248.219,"Sao Paulo, BR",false,false,
EVT005112,U00049,user_0049,HR,Recruiter,hr_information_system,delete,2026-04-15T12:58:32Z,215.138.47.238,"Tokyo, JP",false,true,unusual_location
EVT003831,U00286,user_0286,Operations,Ops Manager,dns_server,write,2026-02-15T02:37:27Z,173.135.12.60,"Tokyo, JP",true,false,
EVT002466,U00433,user_0433,Legal,CLO,load_balancer,read,2025-12-04T21:36:01Z,134.81.133.165,"New York, US",false,false,
EVT005178,U00432,svc_abused_0432,Marketing,Growth Lead,vpn_gateway,read,2025-08-02T06:15:09Z,215.154.159.208,"Singapore, SG",true,true,impossible_travel
EVT007278,U00367,user_0367,Sales,Sales Manager,email_server,download,2025-08-18T23:02:39Z,160.191.177.72,"Sao Paulo, BR",true,false,
EVT000097,U00434,user_0434,Legal,CLO,load_balancer,read,2025-07-13T02:42:05Z,212.38.57.246,"New York, US",true,false,
EVT005690,U00155,user_0155,Product,Associate PM,financial_ledger,read,2025-11-09T05:25:24Z,47.230.56.108,"Berlin, DE",true,true,privilege_escalation
EVT000834,U00154,user_0154,Customer Support,Support Manager,test_environment,download,2025-12-24T01:22:33Z,121.48.218.61,"New York, US",true,false,
EVT003943,U00467,user_0467,Engineering,Software Engineer,backup_system,write,2025-05-16T02:35:21Z,155.9.138.174,"Tokyo, JP",true,false,
EVT006773,U00443,user_0443,Operations,Logistics Coordinator,payment_processor,write,2026-01-08T12:19:38Z,35.127.170.179,"London, UK",true,false,
EVT005080,U00383,user_0383,Marketing,CMO,source_code_repo,delete,2026-04-12T06:26:21Z,6.254.151.74,"London, UK",false,true,unusual_time
EVT003478,U00429,user_0429,Operations,Supply Chain Lead,employee_portal,read,2025-06-27T04:06:52Z,78.74.59.57,"Sao Paulo, BR",true,false,
EVT003893,U00259,user_0259,Customer Support,Support Manager,staging_environment,write,2026-02-26T02:39:52Z,73.244.192.194,"Berlin, DE",true,false,
EVT007373,U00045,user_0045,HR,CHRO,file_storage,download,2025-05-11T17:45:56Z,23.185.172.206,"Paris, FR",true,false,
EVT005942,U00352,user_0352,Legal,Corporate Counsel,vpn_gateway,read,2025-09-15T20:11:39Z,177.206.120.165,"Paris, FR",false,false,
EVT005731,U00476,user_0476,IT,CISO,security_incident_tracker,write,2025-12-14T20:38:18Z,142.123.7.42,"Toronto, CA",true,false,
EVT002430,U00473,user_0473,Customer Support,Support Agent,source_code_repo,execute,2025-04-15T13:17:26Z,98.74.193.7,"Toronto, CA",true,true,unusual_location
EVT001703,U00370,user_0370,Engineering,Senior Engineer,vpn_gateway,admin,2025-09-10T10:43:22Z,28.249.197.133,"Sydney, AU",false,false,
EVT006968,U00447,svc_0447,Sales,Account Executive,production_database,download,2025-07-06T02:30:19Z,151.225.207.115,"Sydney, AU",false,false,
